,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,loss
0,"tensor(0.3278, device='cuda:0')","tensor(0.1308, device='cuda:0')","tensor(0.3104, device='cuda:0')","tensor(0.1524, device='cuda:0')","tensor(0.0549, device='cuda:0')","tensor(0.9762, device='cuda:0')"
0,"tensor(0.2011, device='cuda:0')","tensor(0.1544, device='cuda:0')","tensor(0.2314, device='cuda:0')","tensor(0.0276, device='cuda:0')","tensor(0.0520, device='cuda:0')","tensor(0.6664, device='cuda:0')"
0,"tensor(0.1621, device='cuda:0')","tensor(0.1166, device='cuda:0')","tensor(0.2134, device='cuda:0')","tensor(0.0180, device='cuda:0')","tensor(0.0438, device='cuda:0')","tensor(0.5539, device='cuda:0')"
0,"tensor(0.3466, device='cuda:0')","tensor(0.1889, device='cuda:0')","tensor(0.2708, device='cuda:0')","tensor(0.0684, device='cuda:0')","tensor(0.0727, device='cuda:0')","tensor(0.9474, device='cuda:0')"
0,"tensor(0.3486, device='cuda:0')","tensor(0.1641, device='cuda:0')","tensor(0.3067, device='cuda:0')","tensor(0.2958, device='cuda:0')","tensor(0.1170, device='cuda:0')","tensor(1.2321, device='cuda:0')"
0,"tensor(0.3078, device='cuda:0')","tensor(0.1434, device='cuda:0')","tensor(0.2903, device='cuda:0')","tensor(0.2238, device='cuda:0')","tensor(0.0767, device='cuda:0')","tensor(1.0420, device='cuda:0')"
0,"tensor(0.1647, device='cuda:0')","tensor(0.1106, device='cuda:0')","tensor(0.2017, device='cuda:0')","tensor(0.0207, device='cuda:0')","tensor(0.0225, device='cuda:0')","tensor(0.5201, device='cuda:0')"
0,"tensor(0.1078, device='cuda:0')","tensor(0.0599, device='cuda:0')","tensor(0.2594, device='cuda:0')","tensor(0.0122, device='cuda:0')","tensor(0.0114, device='cuda:0')","tensor(0.4507, device='cuda:0')"
0,"tensor(0.2888, device='cuda:0')","tensor(0.2196, device='cuda:0')","tensor(0.2601, device='cuda:0')","tensor(0.0498, device='cuda:0')","tensor(0.1005, device='cuda:0')","tensor(0.9189, device='cuda:0')"
0,"tensor(0.4078, device='cuda:0')","tensor(0.1731, device='cuda:0')","tensor(0.2272, device='cuda:0')","tensor(0.0555, device='cuda:0')","tensor(0.0563, device='cuda:0')","tensor(0.9199, device='cuda:0')"
0,"tensor(0.2142, device='cuda:0')","tensor(0.0793, device='cuda:0')","tensor(0.2582, device='cuda:0')","tensor(0.3750, device='cuda:0')","tensor(0.0583, device='cuda:0')","tensor(0.9850, device='cuda:0')"
0,"tensor(0.1311, device='cuda:0')","tensor(0.0899, device='cuda:0')","tensor(0.2563, device='cuda:0')","tensor(0.0558, device='cuda:0')","tensor(0.0262, device='cuda:0')","tensor(0.5594, device='cuda:0')"
0,"tensor(0.2249, device='cuda:0')","tensor(0.0621, device='cuda:0')","tensor(0.3840, device='cuda:0')","tensor(0.4236, device='cuda:0')","tensor(0.0976, device='cuda:0')","tensor(1.1921, device='cuda:0')"
0,"tensor(0.1450, device='cuda:0')","tensor(0.0769, device='cuda:0')","tensor(0.2410, device='cuda:0')","tensor(0.0597, device='cuda:0')","tensor(0.0192, device='cuda:0')","tensor(0.5417, device='cuda:0')"
0,"tensor(0.1171, device='cuda:0')","tensor(0.0907, device='cuda:0')","tensor(0.1922, device='cuda:0')","tensor(0.0392, device='cuda:0')","tensor(0.0286, device='cuda:0')","tensor(0.4678, device='cuda:0')"
0,"tensor(0.2567, device='cuda:0')","tensor(0.1714, device='cuda:0')","tensor(0.2402, device='cuda:0')","tensor(0.0773, device='cuda:0')","tensor(0.0657, device='cuda:0')","tensor(0.8114, device='cuda:0')"
0,"tensor(0.2551, device='cuda:0')","tensor(0.0920, device='cuda:0')","tensor(0.2463, device='cuda:0')","tensor(0.1307, device='cuda:0')","tensor(0.0833, device='cuda:0')","tensor(0.8073, device='cuda:0')"
0,"tensor(0.0908, device='cuda:0')","tensor(0.0745, device='cuda:0')","tensor(0.2422, device='cuda:0')","tensor(0.0355, device='cuda:0')","tensor(0.0112, device='cuda:0')","tensor(0.4541, device='cuda:0')"
0,"tensor(0.1625, device='cuda:0')","tensor(0.0891, device='cuda:0')","tensor(0.2303, device='cuda:0')","tensor(0.0411, device='cuda:0')","tensor(0.0240, device='cuda:0')","tensor(0.5470, device='cuda:0')"
0,"tensor(0.1813, device='cuda:0')","tensor(0.0907, device='cuda:0')","tensor(0.2760, device='cuda:0')","tensor(0.0380, device='cuda:0')","tensor(0.0156, device='cuda:0')","tensor(0.6016, device='cuda:0')"
0,"tensor(0.1515, device='cuda:0')","tensor(0.1266, device='cuda:0')","tensor(0.2744, device='cuda:0')","tensor(0.0322, device='cuda:0')","tensor(0.0324, device='cuda:0')","tensor(0.6171, device='cuda:0')"
0,"tensor(0.1461, device='cuda:0')","tensor(0.1547, device='cuda:0')","tensor(0.2029, device='cuda:0')","tensor(0.0496, device='cuda:0')","tensor(0.0358, device='cuda:0')","tensor(0.5890, device='cuda:0')"
0,"tensor(0.1828, device='cuda:0')","tensor(0.1210, device='cuda:0')","tensor(0.1948, device='cuda:0')","tensor(0.0255, device='cuda:0')","tensor(0.0618, device='cuda:0')","tensor(0.5859, device='cuda:0')"
0,"tensor(0.2158, device='cuda:0')","tensor(0.1456, device='cuda:0')","tensor(0.2207, device='cuda:0')","tensor(0.0185, device='cuda:0')","tensor(0.0388, device='cuda:0')","tensor(0.6394, device='cuda:0')"
0,"tensor(0.3326, device='cuda:0')","tensor(0.2107, device='cuda:0')","tensor(0.2340, device='cuda:0')","tensor(0.0730, device='cuda:0')","tensor(0.1018, device='cuda:0')","tensor(0.9520, device='cuda:0')"
0,"tensor(0.2649, device='cuda:0')","tensor(0.1308, device='cuda:0')","tensor(0.1895, device='cuda:0')","tensor(0.1034, device='cuda:0')","tensor(0.0607, device='cuda:0')","tensor(0.7493, device='cuda:0')"
0,"tensor(0.1460, device='cuda:0')","tensor(0.0544, device='cuda:0')","tensor(0.2035, device='cuda:0')","tensor(0.0097, device='cuda:0')","tensor(0.0103, device='cuda:0')","tensor(0.4239, device='cuda:0')"
0,"tensor(0.2768, device='cuda:0')","tensor(0.2316, device='cuda:0')","tensor(0.2510, device='cuda:0')","tensor(0.0343, device='cuda:0')","tensor(0.0636, device='cuda:0')","tensor(0.8573, device='cuda:0')"
0,"tensor(0.3019, device='cuda:0')","tensor(0.2182, device='cuda:0')","tensor(0.2819, device='cuda:0')","tensor(0.0682, device='cuda:0')","tensor(0.1198, device='cuda:0')","tensor(0.9899, device='cuda:0')"
0,"tensor(0.1813, device='cuda:0')","tensor(0.1613, device='cuda:0')","tensor(0.2307, device='cuda:0')","tensor(0.0190, device='cuda:0')","tensor(0.0368, device='cuda:0')","tensor(0.6291, device='cuda:0')"
0,"tensor(0.1158, device='cuda:0')","tensor(0.1032, device='cuda:0')","tensor(0.1848, device='cuda:0')","tensor(0.0111, device='cuda:0')","tensor(0.0279, device='cuda:0')","tensor(0.4428, device='cuda:0')"
0,"tensor(0.2389, device='cuda:0')","tensor(0.1694, device='cuda:0')","tensor(0.2205, device='cuda:0')","tensor(0.0409, device='cuda:0')","tensor(0.0655, device='cuda:0')","tensor(0.7352, device='cuda:0')"
0,"tensor(0.2704, device='cuda:0')","tensor(0.1721, device='cuda:0')","tensor(0.2105, device='cuda:0')","tensor(0.0583, device='cuda:0')","tensor(0.0493, device='cuda:0')","tensor(0.7606, device='cuda:0')"
0,"tensor(0.4094, device='cuda:0')","tensor(0.0168, device='cuda:0')","tensor(0.5825, device='cuda:0')","tensor(0.7294, device='cuda:0')","tensor(0.1133, device='cuda:0')","tensor(1.8514, device='cuda:0')"
0,"tensor(0.2484, device='cuda:0')","tensor(0.2222, device='cuda:0')","tensor(0.3208, device='cuda:0')","tensor(0.0193, device='cuda:0')","tensor(0.0596, device='cuda:0')","tensor(0.8702, device='cuda:0')"
0,"tensor(0.2332, device='cuda:0')","tensor(0.1750, device='cuda:0')","tensor(0.2172, device='cuda:0')","tensor(0.0281, device='cuda:0')","tensor(0.0607, device='cuda:0')","tensor(0.7142, device='cuda:0')"
0,"tensor(0.2863, device='cuda:0')","tensor(0.1197, device='cuda:0')","tensor(0.2677, device='cuda:0')","tensor(0.0782, device='cuda:0')","tensor(0.0684, device='cuda:0')","tensor(0.8203, device='cuda:0')"
0,"tensor(0.1439, device='cuda:0')","tensor(0.0934, device='cuda:0')","tensor(0.2685, device='cuda:0')","tensor(0.0251, device='cuda:0')","tensor(0.0170, device='cuda:0')","tensor(0.5478, device='cuda:0')"
0,"tensor(0.2504, device='cuda:0')","tensor(0.2196, device='cuda:0')","tensor(0.2442, device='cuda:0')","tensor(0.0657, device='cuda:0')","tensor(0.0673, device='cuda:0')","tensor(0.8471, device='cuda:0')"
0,"tensor(0.2389, device='cuda:0')","tensor(0.1458, device='cuda:0')","tensor(0.3346, device='cuda:0')","tensor(0.1386, device='cuda:0')","tensor(0.0766, device='cuda:0')","tensor(0.9344, device='cuda:0')"
0,"tensor(0.2152, device='cuda:0')","tensor(0.1678, device='cuda:0')","tensor(0.3386, device='cuda:0')","tensor(0.1134, device='cuda:0')","tensor(0.0352, device='cuda:0')","tensor(0.8702, device='cuda:0')"
0,"tensor(0.3499, device='cuda:0')","tensor(0.2005, device='cuda:0')","tensor(0.2428, device='cuda:0')","tensor(0.0668, device='cuda:0')","tensor(0.1374, device='cuda:0')","tensor(0.9974, device='cuda:0')"
0,"tensor(0.2780, device='cuda:0')","tensor(0.2115, device='cuda:0')","tensor(0.2825, device='cuda:0')","tensor(0.0672, device='cuda:0')","tensor(0.0758, device='cuda:0')","tensor(0.9151, device='cuda:0')"
0,"tensor(0.1812, device='cuda:0')","tensor(0.0863, device='cuda:0')","tensor(0.2088, device='cuda:0')","tensor(0.0242, device='cuda:0')","tensor(0.0328, device='cuda:0')","tensor(0.5332, device='cuda:0')"
0,"tensor(0.2669, device='cuda:0')","tensor(0.1628, device='cuda:0')","tensor(0.2670, device='cuda:0')","tensor(0.0931, device='cuda:0')","tensor(0.0861, device='cuda:0')","tensor(0.8758, device='cuda:0')"
0,"tensor(0.2039, device='cuda:0')","tensor(0.1541, device='cuda:0')","tensor(0.2238, device='cuda:0')","tensor(0.0200, device='cuda:0')","tensor(0.0341, device='cuda:0')","tensor(0.6360, device='cuda:0')"
0,"tensor(0.2691, device='cuda:0')","tensor(0.0377, device='cuda:0')","tensor(0.3477, device='cuda:0')","tensor(0.1499, device='cuda:0')","tensor(0.0254, device='cuda:0')","tensor(0.8298, device='cuda:0')"
0,"tensor(0.1618, device='cuda:0')","tensor(0.0952, device='cuda:0')","tensor(0.4175, device='cuda:0')","tensor(0.1751, device='cuda:0')","tensor(0.0493, device='cuda:0')","tensor(0.8989, device='cuda:0')"
0,"tensor(0.5029, device='cuda:0')","tensor(0.3153, device='cuda:0')","tensor(0.3009, device='cuda:0')","tensor(0.0810, device='cuda:0')","tensor(0.0962, device='cuda:0')","tensor(1.2963, device='cuda:0')"
0,"tensor(0.2415, device='cuda:0')","tensor(0.1750, device='cuda:0')","tensor(0.2162, device='cuda:0')","tensor(0.0210, device='cuda:0')","tensor(0.0665, device='cuda:0')","tensor(0.7202, device='cuda:0')"
0,"tensor(0.2563, device='cuda:0')","tensor(0.1432, device='cuda:0')","tensor(0.1944, device='cuda:0')","tensor(0.0233, device='cuda:0')","tensor(0.0609, device='cuda:0')","tensor(0.6781, device='cuda:0')"
0,"tensor(0.3503, device='cuda:0')","tensor(0.2166, device='cuda:0')","tensor(0.2642, device='cuda:0')","tensor(0.0920, device='cuda:0')","tensor(0.1059, device='cuda:0')","tensor(1.0289, device='cuda:0')"
0,"tensor(0.3147, device='cuda:0')","tensor(0.2140, device='cuda:0')","tensor(0.2375, device='cuda:0')","tensor(0.0363, device='cuda:0')","tensor(0.1202, device='cuda:0')","tensor(0.9228, device='cuda:0')"
0,"tensor(0.1546, device='cuda:0')","tensor(0.1011, device='cuda:0')","tensor(0.1983, device='cuda:0')","tensor(0.0228, device='cuda:0')","tensor(0.0301, device='cuda:0')","tensor(0.5068, device='cuda:0')"
0,"tensor(0.2815, device='cuda:0')","tensor(0.1521, device='cuda:0')","tensor(0.3197, device='cuda:0')","tensor(0.0496, device='cuda:0')","tensor(0.0315, device='cuda:0')","tensor(0.8344, device='cuda:0')"
0,"tensor(0.3694, device='cuda:0')","tensor(0.2419, device='cuda:0')","tensor(0.2923, device='cuda:0')","tensor(0.1238, device='cuda:0')","tensor(0.1176, device='cuda:0')","tensor(1.1449, device='cuda:0')"
0,"tensor(0.2286, device='cuda:0')","tensor(0.1361, device='cuda:0')","tensor(0.2667, device='cuda:0')","tensor(0.0435, device='cuda:0')","tensor(0.0755, device='cuda:0')","tensor(0.7503, device='cuda:0')"
0,"tensor(0.1860, device='cuda:0')","tensor(0.1079, device='cuda:0')","tensor(0.2327, device='cuda:0')","tensor(0.0205, device='cuda:0')","tensor(0.0233, device='cuda:0')","tensor(0.5704, device='cuda:0')"
0,"tensor(0.1325, device='cuda:0')","tensor(0.0817, device='cuda:0')","tensor(0.1609, device='cuda:0')","tensor(0.0263, device='cuda:0')","tensor(0.0256, device='cuda:0')","tensor(0.4270, device='cuda:0')"
0,"tensor(0.1215, device='cuda:0')","tensor(0.0328, device='cuda:0')","tensor(0.3081, device='cuda:0')","tensor(0.2631, device='cuda:0')","tensor(0.0557, device='cuda:0')","tensor(0.7812, device='cuda:0')"
0,"tensor(0.2192, device='cuda:0')","tensor(0.0530, device='cuda:0')","tensor(0.2235, device='cuda:0')","tensor(0.0664, device='cuda:0')","tensor(0.0084, device='cuda:0')","tensor(0.5705, device='cuda:0')"
0,"tensor(0.2981, device='cuda:0')","tensor(0.2613, device='cuda:0')","tensor(0.2225, device='cuda:0')","tensor(0.0593, device='cuda:0')","tensor(0.0757, device='cuda:0')","tensor(0.9170, device='cuda:0')"
0,"tensor(0.2687, device='cuda:0')","tensor(0.2344, device='cuda:0')","tensor(0.2481, device='cuda:0')","tensor(0.0468, device='cuda:0')","tensor(0.0649, device='cuda:0')","tensor(0.8629, device='cuda:0')"
0,"tensor(0.2991, device='cuda:0')","tensor(0.2155, device='cuda:0')","tensor(0.2400, device='cuda:0')","tensor(0.0266, device='cuda:0')","tensor(0.0522, device='cuda:0')","tensor(0.8333, device='cuda:0')"
0,"tensor(0.2286, device='cuda:0')","tensor(0.1916, device='cuda:0')","tensor(0.2299, device='cuda:0')","tensor(0.0326, device='cuda:0')","tensor(0.0859, device='cuda:0')","tensor(0.7685, device='cuda:0')"
0,"tensor(0.2613, device='cuda:0')","tensor(0.1145, device='cuda:0')","tensor(0.3061, device='cuda:0')","tensor(0.2783, device='cuda:0')","tensor(0.0944, device='cuda:0')","tensor(1.0546, device='cuda:0')"
0,"tensor(0.0829, device='cuda:0')","tensor(0.0480, device='cuda:0')","tensor(0.3073, device='cuda:0')","tensor(0.0102, device='cuda:0')","tensor(0.0106, device='cuda:0')","tensor(0.4590, device='cuda:0')"
0,"tensor(0.0988, device='cuda:0')","tensor(0.0740, device='cuda:0')","tensor(0.2710, device='cuda:0')","tensor(0.0361, device='cuda:0')","tensor(0.0198, device='cuda:0')","tensor(0.4997, device='cuda:0')"
0,"tensor(0.1951, device='cuda:0')","tensor(0.1624, device='cuda:0')","tensor(0.2269, device='cuda:0')","tensor(0.0302, device='cuda:0')","tensor(0.0279, device='cuda:0')","tensor(0.6425, device='cuda:0')"
0,"tensor(0.1752, device='cuda:0')","tensor(0.1222, device='cuda:0')","tensor(0.2177, device='cuda:0')","tensor(0.0127, device='cuda:0')","tensor(0.0448, device='cuda:0')","tensor(0.5727, device='cuda:0')"
0,"tensor(0.1726, device='cuda:0')","tensor(0.0871, device='cuda:0')","tensor(0.2318, device='cuda:0')","tensor(0.0489, device='cuda:0')","tensor(0.0355, device='cuda:0')","tensor(0.5759, device='cuda:0')"
0,"tensor(0.1801, device='cuda:0')","tensor(0.0810, device='cuda:0')","tensor(0.2097, device='cuda:0')","tensor(0.1849, device='cuda:0')","tensor(0.0545, device='cuda:0')","tensor(0.7101, device='cuda:0')"
0,"tensor(0.2803, device='cuda:0')","tensor(0.1398, device='cuda:0')","tensor(0.2146, device='cuda:0')","tensor(0.0481, device='cuda:0')","tensor(0.0723, device='cuda:0')","tensor(0.7553, device='cuda:0')"
0,"tensor(0.0692, device='cuda:0')","tensor(0.0375, device='cuda:0')","tensor(0.1673, device='cuda:0')","tensor(0.0111, device='cuda:0')","tensor(0.0058, device='cuda:0')","tensor(0.2910, device='cuda:0')"
0,"tensor(0.3059, device='cuda:0')","tensor(0.2431, device='cuda:0')","tensor(0.2759, device='cuda:0')","tensor(0.0949, device='cuda:0')","tensor(0.1710, device='cuda:0')","tensor(1.0907, device='cuda:0')"
0,"tensor(0.1308, device='cuda:0')","tensor(0.1054, device='cuda:0')","tensor(0.1857, device='cuda:0')","tensor(0.0146, device='cuda:0')","tensor(0.0423, device='cuda:0')","tensor(0.4788, device='cuda:0')"
0,"tensor(0.3453, device='cuda:0')","tensor(0.2004, device='cuda:0')","tensor(0.2509, device='cuda:0')","tensor(0.1831, device='cuda:0')","tensor(0.1204, device='cuda:0')","tensor(1.1001, device='cuda:0')"
0,"tensor(0.2614, device='cuda:0')","tensor(0.0807, device='cuda:0')","tensor(0.4153, device='cuda:0')","tensor(0.3576, device='cuda:0')","tensor(0.0522, device='cuda:0')","tensor(1.1673, device='cuda:0')"
0,"tensor(0.1989, device='cuda:0')","tensor(0.1516, device='cuda:0')","tensor(0.2255, device='cuda:0')","tensor(0.0394, device='cuda:0')","tensor(0.1065, device='cuda:0')","tensor(0.7220, device='cuda:0')"
0,"tensor(0.2722, device='cuda:0')","tensor(0.2252, device='cuda:0')","tensor(0.2152, device='cuda:0')","tensor(0.0255, device='cuda:0')","tensor(0.0624, device='cuda:0')","tensor(0.8004, device='cuda:0')"
0,"tensor(0.2465, device='cuda:0')","tensor(0.1852, device='cuda:0')","tensor(0.2178, device='cuda:0')","tensor(0.0679, device='cuda:0')","tensor(0.0910, device='cuda:0')","tensor(0.8083, device='cuda:0')"
0,"tensor(0.4660, device='cuda:0')","tensor(0.1656, device='cuda:0')","tensor(0.3728, device='cuda:0')","tensor(0.5358, device='cuda:0')","tensor(0.1042, device='cuda:0')","tensor(1.6445, device='cuda:0')"
0,"tensor(0.1578, device='cuda:0')","tensor(0.1269, device='cuda:0')","tensor(0.2453, device='cuda:0')","tensor(0.0195, device='cuda:0')","tensor(0.0147, device='cuda:0')","tensor(0.5643, device='cuda:0')"
0,"tensor(0.1966, device='cuda:0')","tensor(0.1382, device='cuda:0')","tensor(0.2294, device='cuda:0')","tensor(0.0340, device='cuda:0')","tensor(0.0317, device='cuda:0')","tensor(0.6300, device='cuda:0')"
0,"tensor(0.1415, device='cuda:0')","tensor(0.0986, device='cuda:0')","tensor(0.2198, device='cuda:0')","tensor(0.0752, device='cuda:0')","tensor(0.0230, device='cuda:0')","tensor(0.5582, device='cuda:0')"
0,"tensor(0.2455, device='cuda:0')","tensor(0.1683, device='cuda:0')","tensor(0.2428, device='cuda:0')","tensor(0.0512, device='cuda:0')","tensor(0.0935, device='cuda:0')","tensor(0.8013, device='cuda:0')"
0,"tensor(0.2398, device='cuda:0')","tensor(0.1684, device='cuda:0')","tensor(0.2254, device='cuda:0')","tensor(0.1285, device='cuda:0')","tensor(0.2284, device='cuda:0')","tensor(0.9905, device='cuda:0')"
0,"tensor(0.3664, device='cuda:0')","tensor(0.2309, device='cuda:0')","tensor(0.2855, device='cuda:0')","tensor(0.1252, device='cuda:0')","tensor(0.0684, device='cuda:0')","tensor(1.0765, device='cuda:0')"
0,"tensor(0.2181, device='cuda:0')","tensor(0.1281, device='cuda:0')","tensor(0.2100, device='cuda:0')","tensor(0.0557, device='cuda:0')","tensor(0.0560, device='cuda:0')","tensor(0.6679, device='cuda:0')"
0,"tensor(0.2715, device='cuda:0')","tensor(0.2485, device='cuda:0')","tensor(0.2620, device='cuda:0')","tensor(0.0655, device='cuda:0')","tensor(0.0514, device='cuda:0')","tensor(0.8989, device='cuda:0')"
0,"tensor(0.0531, device='cuda:0')","tensor(0.0260, device='cuda:0')","tensor(0.1923, device='cuda:0')","tensor(0.0239, device='cuda:0')","tensor(0.0040, device='cuda:0')","tensor(0.2993, device='cuda:0')"
0,"tensor(0.2686, device='cuda:0')","tensor(0.1948, device='cuda:0')","tensor(0.2231, device='cuda:0')","tensor(0.0709, device='cuda:0')","tensor(0.0833, device='cuda:0')","tensor(0.8407, device='cuda:0')"
0,"tensor(0.0573, device='cuda:0')","tensor(0.0674, device='cuda:0')","tensor(0.2387, device='cuda:0')","tensor(0.0306, device='cuda:0')","tensor(0.0065, device='cuda:0')","tensor(0.4005, device='cuda:0')"
0,"tensor(0.0596, device='cuda:0')","tensor(0.0413, device='cuda:0')","tensor(0.1724, device='cuda:0')","tensor(0.0208, device='cuda:0')","tensor(0.0117, device='cuda:0')","tensor(0.3059, device='cuda:0')"
0,"tensor(0.2294, device='cuda:0')","tensor(0.1498, device='cuda:0')","tensor(0.2068, device='cuda:0')","tensor(0.0465, device='cuda:0')","tensor(0.0563, device='cuda:0')","tensor(0.6888, device='cuda:0')"
0,"tensor(0.2073, device='cuda:0')","tensor(0.1292, device='cuda:0')","tensor(0.1957, device='cuda:0')","tensor(0.0158, device='cuda:0')","tensor(0.0287, device='cuda:0')","tensor(0.5766, device='cuda:0')"
0,"tensor(0.2582, device='cuda:0')","tensor(0.1525, device='cuda:0')","tensor(0.3339, device='cuda:0')","tensor(0.0617, device='cuda:0')","tensor(0.0587, device='cuda:0')","tensor(0.8650, device='cuda:0')"
0,"tensor(0.2558, device='cuda:0')","tensor(0.2054, device='cuda:0')","tensor(0.2377, device='cuda:0')","tensor(0.0571, device='cuda:0')","tensor(0.0841, device='cuda:0')","tensor(0.8402, device='cuda:0')"
0,"tensor(0.3276, device='cuda:0')","tensor(0.2497, device='cuda:0')","tensor(0.3544, device='cuda:0')","tensor(0.0695, device='cuda:0')","tensor(0.0891, device='cuda:0')","tensor(1.0904, device='cuda:0')"
0,"tensor(0.1049, device='cuda:0')","tensor(0.0825, device='cuda:0')","tensor(0.2145, device='cuda:0')","tensor(0.0106, device='cuda:0')","tensor(0.0153, device='cuda:0')","tensor(0.4278, device='cuda:0')"
0,"tensor(0.1921, device='cuda:0')","tensor(0.1165, device='cuda:0')","tensor(0.2247, device='cuda:0')","tensor(0.0396, device='cuda:0')","tensor(0.0613, device='cuda:0')","tensor(0.6341, device='cuda:0')"
0,"tensor(0.1477, device='cuda:0')","tensor(0.1305, device='cuda:0')","tensor(0.1785, device='cuda:0')","tensor(0.0064, device='cuda:0')","tensor(0.0215, device='cuda:0')","tensor(0.4846, device='cuda:0')"
0,"tensor(0.1888, device='cuda:0')","tensor(0.1478, device='cuda:0')","tensor(0.1830, device='cuda:0')","tensor(0.0261, device='cuda:0')","tensor(0.0322, device='cuda:0')","tensor(0.5779, device='cuda:0')"
0,"tensor(0.1608, device='cuda:0')","tensor(0.0982, device='cuda:0')","tensor(0.2279, device='cuda:0')","tensor(0.0738, device='cuda:0')","tensor(0.0611, device='cuda:0')","tensor(0.6219, device='cuda:0')"
0,"tensor(0.3718, device='cuda:0')","tensor(0.1900, device='cuda:0')","tensor(0.3109, device='cuda:0')","tensor(0.3907, device='cuda:0')","tensor(0.0888, device='cuda:0')","tensor(1.3523, device='cuda:0')"
0,"tensor(0.2681, device='cuda:0')","tensor(0.1679, device='cuda:0')","tensor(0.1940, device='cuda:0')","tensor(0.0623, device='cuda:0')","tensor(0.0661, device='cuda:0')","tensor(0.7585, device='cuda:0')"
0,"tensor(0.2106, device='cuda:0')","tensor(0.1822, device='cuda:0')","tensor(0.2151, device='cuda:0')","tensor(0.0223, device='cuda:0')","tensor(0.0394, device='cuda:0')","tensor(0.6697, device='cuda:0')"
0,"tensor(0.2532, device='cuda:0')","tensor(0.1864, device='cuda:0')","tensor(0.2492, device='cuda:0')","tensor(0.0256, device='cuda:0')","tensor(0.0796, device='cuda:0')","tensor(0.7941, device='cuda:0')"
0,"tensor(0.2481, device='cuda:0')","tensor(0.1412, device='cuda:0')","tensor(0.1934, device='cuda:0')","tensor(0.0384, device='cuda:0')","tensor(0.0682, device='cuda:0')","tensor(0.6894, device='cuda:0')"
0,"tensor(0.2631, device='cuda:0')","tensor(0.1879, device='cuda:0')","tensor(0.2231, device='cuda:0')","tensor(0.0591, device='cuda:0')","tensor(0.0753, device='cuda:0')","tensor(0.8084, device='cuda:0')"
0,"tensor(0.2364, device='cuda:0')","tensor(0.1335, device='cuda:0')","tensor(0.2186, device='cuda:0')","tensor(0.0591, device='cuda:0')","tensor(0.1179, device='cuda:0')","tensor(0.7655, device='cuda:0')"
0,"tensor(0.2805, device='cuda:0')","tensor(0.1670, device='cuda:0')","tensor(0.2212, device='cuda:0')","tensor(0.0848, device='cuda:0')","tensor(0.0950, device='cuda:0')","tensor(0.8485, device='cuda:0')"
0,"tensor(0.3401, device='cuda:0')","tensor(0.2184, device='cuda:0')","tensor(0.2242, device='cuda:0')","tensor(0.0387, device='cuda:0')","tensor(0.0601, device='cuda:0')","tensor(0.8815, device='cuda:0')"
0,"tensor(0.3631, device='cuda:0')","tensor(0.1901, device='cuda:0')","tensor(0.2588, device='cuda:0')","tensor(0.0883, device='cuda:0')","tensor(0.0964, device='cuda:0')","tensor(0.9967, device='cuda:0')"
0,"tensor(0.1208, device='cuda:0')","tensor(0.0456, device='cuda:0')","tensor(0.2980, device='cuda:0')","tensor(0.0323, device='cuda:0')","tensor(0.0119, device='cuda:0')","tensor(0.5085, device='cuda:0')"
0,"tensor(0.1421, device='cuda:0')","tensor(0.0874, device='cuda:0')","tensor(0.1952, device='cuda:0')","tensor(0.0422, device='cuda:0')","tensor(0.1046, device='cuda:0')","tensor(0.5715, device='cuda:0')"
0,"tensor(0.1576, device='cuda:0')","tensor(0.0665, device='cuda:0')","tensor(0.2001, device='cuda:0')","tensor(0.0353, device='cuda:0')","tensor(0.0346, device='cuda:0')","tensor(0.4942, device='cuda:0')"
0,"tensor(0.2332, device='cuda:0')","tensor(0.1620, device='cuda:0')","tensor(0.2133, device='cuda:0')","tensor(0.0327, device='cuda:0')","tensor(0.0414, device='cuda:0')","tensor(0.6826, device='cuda:0')"
0,"tensor(0.2380, device='cuda:0')","tensor(0.1656, device='cuda:0')","tensor(0.2646, device='cuda:0')","tensor(0.0753, device='cuda:0')","tensor(0.0466, device='cuda:0')","tensor(0.7901, device='cuda:0')"
0,"tensor(0.2456, device='cuda:0')","tensor(0.1153, device='cuda:0')","tensor(0.2260, device='cuda:0')","tensor(0.0317, device='cuda:0')","tensor(0.0335, device='cuda:0')","tensor(0.6521, device='cuda:0')"
0,"tensor(0.1995, device='cuda:0')","tensor(0.1452, device='cuda:0')","tensor(0.1930, device='cuda:0')","tensor(0.0560, device='cuda:0')","tensor(0.0703, device='cuda:0')","tensor(0.6639, device='cuda:0')"
0,"tensor(0.3648, device='cuda:0')","tensor(0.1973, device='cuda:0')","tensor(0.2397, device='cuda:0')","tensor(0.0530, device='cuda:0')","tensor(0.1191, device='cuda:0')","tensor(0.9738, device='cuda:0')"
0,"tensor(0.2569, device='cuda:0')","tensor(0.1312, device='cuda:0')","tensor(0.1940, device='cuda:0')","tensor(0.0305, device='cuda:0')","tensor(0.0865, device='cuda:0')","tensor(0.6992, device='cuda:0')"
0,"tensor(0.0468, device='cuda:0')","tensor(0.0405, device='cuda:0')","tensor(0.1313, device='cuda:0')","tensor(0.0053, device='cuda:0')","tensor(0.0089, device='cuda:0')","tensor(0.2329, device='cuda:0')"
