,loss_classifier,loss_box_reg,loss_mask,loss_objectness,loss_rpn_box_reg,loss
0,"tensor(0.5117, device='cuda:0')","tensor(0.2897, device='cuda:0')","tensor(0.2887, device='cuda:0')","tensor(0.1234, device='cuda:0')","tensor(0.1717, device='cuda:0')","tensor(1.3852, device='cuda:0')"
0,"tensor(0.3904, device='cuda:0')","tensor(0.2492, device='cuda:0')","tensor(0.2423, device='cuda:0')","tensor(0.0431, device='cuda:0')","tensor(0.0527, device='cuda:0')","tensor(0.9776, device='cuda:0')"
0,"tensor(0.2136, device='cuda:0')","tensor(0.1508, device='cuda:0')","tensor(0.2668, device='cuda:0')","tensor(0.0802, device='cuda:0')","tensor(0.0449, device='cuda:0')","tensor(0.7562, device='cuda:0')"
0,"tensor(0.3106, device='cuda:0')","tensor(0.2429, device='cuda:0')","tensor(0.2823, device='cuda:0')","tensor(0.0875, device='cuda:0')","tensor(0.1015, device='cuda:0')","tensor(1.0249, device='cuda:0')"
0,"tensor(0.2420, device='cuda:0')","tensor(0.2080, device='cuda:0')","tensor(0.2468, device='cuda:0')","tensor(0.0409, device='cuda:0')","tensor(0.0371, device='cuda:0')","tensor(0.7747, device='cuda:0')"
0,"tensor(0.2156, device='cuda:0')","tensor(0.2403, device='cuda:0')","tensor(0.2411, device='cuda:0')","tensor(0.0371, device='cuda:0')","tensor(0.0426, device='cuda:0')","tensor(0.7767, device='cuda:0')"
0,"tensor(0.5388, device='cuda:0')","tensor(0.2814, device='cuda:0')","tensor(0.3298, device='cuda:0')","tensor(1.2713, device='cuda:0')","tensor(0.2721, device='cuda:0')","tensor(2.6934, device='cuda:0')"
0,"tensor(0.4173, device='cuda:0')","tensor(0.2652, device='cuda:0')","tensor(0.3054, device='cuda:0')","tensor(0.1811, device='cuda:0')","tensor(0.1090, device='cuda:0')","tensor(1.2779, device='cuda:0')"
0,"tensor(0.1625, device='cuda:0')","tensor(0.0762, device='cuda:0')","tensor(0.1865, device='cuda:0')","tensor(0.1019, device='cuda:0')","tensor(0.0163, device='cuda:0')","tensor(0.5433, device='cuda:0')"
0,"tensor(0.4529, device='cuda:0')","tensor(0.3252, device='cuda:0')","tensor(0.2991, device='cuda:0')","tensor(0.1667, device='cuda:0')","tensor(0.1120, device='cuda:0')","tensor(1.3558, device='cuda:0')"
0,"tensor(0.2095, device='cuda:0')","tensor(0.1466, device='cuda:0')","tensor(0.2414, device='cuda:0')","tensor(0.1009, device='cuda:0')","tensor(0.0564, device='cuda:0')","tensor(0.7548, device='cuda:0')"
0,"tensor(0.4829, device='cuda:0')","tensor(0.3895, device='cuda:0')","tensor(0.3515, device='cuda:0')","tensor(0.2387, device='cuda:0')","tensor(0.2061, device='cuda:0')","tensor(1.6686, device='cuda:0')"
0,"tensor(0.3964, device='cuda:0')","tensor(0.2210, device='cuda:0')","tensor(0.2747, device='cuda:0')","tensor(0.1624, device='cuda:0')","tensor(0.1516, device='cuda:0')","tensor(1.2061, device='cuda:0')"
0,"tensor(0.3401, device='cuda:0')","tensor(0.2572, device='cuda:0')","tensor(0.2643, device='cuda:0')","tensor(0.1132, device='cuda:0')","tensor(0.1213, device='cuda:0')","tensor(1.0960, device='cuda:0')"
0,"tensor(0.2650, device='cuda:0')","tensor(0.1805, device='cuda:0')","tensor(0.2624, device='cuda:0')","tensor(0.0715, device='cuda:0')","tensor(0.0323, device='cuda:0')","tensor(0.8117, device='cuda:0')"
0,"tensor(0.1944, device='cuda:0')","tensor(0.1384, device='cuda:0')","tensor(0.2116, device='cuda:0')","tensor(0.0851, device='cuda:0')","tensor(0.0184, device='cuda:0')","tensor(0.6478, device='cuda:0')"
0,"tensor(0.2488, device='cuda:0')","tensor(0.1479, device='cuda:0')","tensor(0.2128, device='cuda:0')","tensor(0.0960, device='cuda:0')","tensor(0.0464, device='cuda:0')","tensor(0.7518, device='cuda:0')"
0,"tensor(0.3724, device='cuda:0')","tensor(0.2435, device='cuda:0')","tensor(0.2759, device='cuda:0')","tensor(0.0853, device='cuda:0')","tensor(0.1303, device='cuda:0')","tensor(1.1075, device='cuda:0')"
0,"tensor(0.3737, device='cuda:0')","tensor(0.2373, device='cuda:0')","tensor(0.2804, device='cuda:0')","tensor(0.1518, device='cuda:0')","tensor(0.2139, device='cuda:0')","tensor(1.2570, device='cuda:0')"
0,"tensor(0.2203, device='cuda:0')","tensor(0.1240, device='cuda:0')","tensor(0.4920, device='cuda:0')","tensor(0.4031, device='cuda:0')","tensor(0.2212, device='cuda:0')","tensor(1.4604, device='cuda:0')"
0,"tensor(0.4870, device='cuda:0')","tensor(0.3097, device='cuda:0')","tensor(0.3499, device='cuda:0')","tensor(0.1237, device='cuda:0')","tensor(0.1144, device='cuda:0')","tensor(1.3846, device='cuda:0')"
0,"tensor(0.5643, device='cuda:0')","tensor(0.3222, device='cuda:0')","tensor(0.2942, device='cuda:0')","tensor(0.1552, device='cuda:0')","tensor(0.1657, device='cuda:0')","tensor(1.5017, device='cuda:0')"
0,"tensor(0.3658, device='cuda:0')","tensor(0.3084, device='cuda:0')","tensor(0.3294, device='cuda:0')","tensor(0.1073, device='cuda:0')","tensor(0.0692, device='cuda:0')","tensor(1.1801, device='cuda:0')"
0,"tensor(0.3652, device='cuda:0')","tensor(0.2419, device='cuda:0')","tensor(0.3127, device='cuda:0')","tensor(0.1346, device='cuda:0')","tensor(0.1189, device='cuda:0')","tensor(1.1734, device='cuda:0')"
0,"tensor(0.1285, device='cuda:0')","tensor(0.0831, device='cuda:0')","tensor(0.2105, device='cuda:0')","tensor(0.1419, device='cuda:0')","tensor(0.0676, device='cuda:0')","tensor(0.6316, device='cuda:0')"
0,"tensor(0.3563, device='cuda:0')","tensor(0.1356, device='cuda:0')","tensor(0.2824, device='cuda:0')","tensor(0.0446, device='cuda:0')","tensor(0.0223, device='cuda:0')","tensor(0.8412, device='cuda:0')"
0,"tensor(0.2505, device='cuda:0')","tensor(0.1532, device='cuda:0')","tensor(0.2821, device='cuda:0')","tensor(0.1092, device='cuda:0')","tensor(0.0502, device='cuda:0')","tensor(0.8452, device='cuda:0')"
0,"tensor(0.4795, device='cuda:0')","tensor(0.3437, device='cuda:0')","tensor(0.2937, device='cuda:0')","tensor(0.0882, device='cuda:0')","tensor(0.1036, device='cuda:0')","tensor(1.3087, device='cuda:0')"
0,"tensor(0.2039, device='cuda:0')","tensor(0.1308, device='cuda:0')","tensor(0.2284, device='cuda:0')","tensor(0.0302, device='cuda:0')","tensor(0.0274, device='cuda:0')","tensor(0.6207, device='cuda:0')"
0,"tensor(0.4976, device='cuda:0')","tensor(0.2967, device='cuda:0')","tensor(0.3146, device='cuda:0')","tensor(0.1293, device='cuda:0')","tensor(0.1157, device='cuda:0')","tensor(1.3540, device='cuda:0')"
0,"tensor(0.1908, device='cuda:0')","tensor(0.1722, device='cuda:0')","tensor(0.2796, device='cuda:0')","tensor(0.0347, device='cuda:0')","tensor(0.0248, device='cuda:0')","tensor(0.7021, device='cuda:0')"
0,"tensor(0.3317, device='cuda:0')","tensor(0.2178, device='cuda:0')","tensor(0.2253, device='cuda:0')","tensor(0.0452, device='cuda:0')","tensor(0.0546, device='cuda:0')","tensor(0.8746, device='cuda:0')"
0,"tensor(0.3734, device='cuda:0')","tensor(0.2829, device='cuda:0')","tensor(0.2590, device='cuda:0')","tensor(0.1289, device='cuda:0')","tensor(0.0830, device='cuda:0')","tensor(1.1272, device='cuda:0')"
0,"tensor(0.1245, device='cuda:0')","tensor(0.0618, device='cuda:0')","tensor(0.3424, device='cuda:0')","tensor(0.0181, device='cuda:0')","tensor(0.0106, device='cuda:0')","tensor(0.5575, device='cuda:0')"
0,"tensor(0.1693, device='cuda:0')","tensor(0.1352, device='cuda:0')","tensor(0.3212, device='cuda:0')","tensor(0.0589, device='cuda:0')","tensor(0.0269, device='cuda:0')","tensor(0.7114, device='cuda:0')"
0,"tensor(0.2171, device='cuda:0')","tensor(0.1768, device='cuda:0')","tensor(0.2539, device='cuda:0')","tensor(0.0737, device='cuda:0')","tensor(0.0335, device='cuda:0')","tensor(0.7551, device='cuda:0')"
0,"tensor(0.3273, device='cuda:0')","tensor(0.2593, device='cuda:0')","tensor(0.3600, device='cuda:0')","tensor(0.0577, device='cuda:0')","tensor(0.0539, device='cuda:0')","tensor(1.0581, device='cuda:0')"
0,"tensor(0.2518, device='cuda:0')","tensor(0.1485, device='cuda:0')","tensor(0.3104, device='cuda:0')","tensor(0.0732, device='cuda:0')","tensor(0.0893, device='cuda:0')","tensor(0.8732, device='cuda:0')"
0,"tensor(0.3340, device='cuda:0')","tensor(0.1878, device='cuda:0')","tensor(0.3251, device='cuda:0')","tensor(0.3408, device='cuda:0')","tensor(0.1596, device='cuda:0')","tensor(1.3474, device='cuda:0')"
0,"tensor(0.3226, device='cuda:0')","tensor(0.2824, device='cuda:0')","tensor(0.2567, device='cuda:0')","tensor(0.1165, device='cuda:0')","tensor(0.1058, device='cuda:0')","tensor(1.0840, device='cuda:0')"
0,"tensor(0.1642, device='cuda:0')","tensor(0.0825, device='cuda:0')","tensor(0.3073, device='cuda:0')","tensor(0.0279, device='cuda:0')","tensor(0.0153, device='cuda:0')","tensor(0.5973, device='cuda:0')"
0,"tensor(0.4363, device='cuda:0')","tensor(0.2016, device='cuda:0')","tensor(0.3803, device='cuda:0')","tensor(0.3622, device='cuda:0')","tensor(0.1173, device='cuda:0')","tensor(1.4977, device='cuda:0')"
0,"tensor(0.3130, device='cuda:0')","tensor(0.2201, device='cuda:0')","tensor(0.2880, device='cuda:0')","tensor(0.1041, device='cuda:0')","tensor(0.0798, device='cuda:0')","tensor(1.0049, device='cuda:0')"
0,"tensor(0.3224, device='cuda:0')","tensor(0.2006, device='cuda:0')","tensor(0.2409, device='cuda:0')","tensor(0.0383, device='cuda:0')","tensor(0.0484, device='cuda:0')","tensor(0.8506, device='cuda:0')"
0,"tensor(0.4482, device='cuda:0')","tensor(0.2836, device='cuda:0')","tensor(0.3011, device='cuda:0')","tensor(0.1215, device='cuda:0')","tensor(0.1330, device='cuda:0')","tensor(1.2875, device='cuda:0')"
0,"tensor(0.2957, device='cuda:0')","tensor(0.1635, device='cuda:0')","tensor(0.3195, device='cuda:0')","tensor(0.4797, device='cuda:0')","tensor(0.1936, device='cuda:0')","tensor(1.4520, device='cuda:0')"
0,"tensor(0.3533, device='cuda:0')","tensor(0.2633, device='cuda:0')","tensor(0.2571, device='cuda:0')","tensor(0.0860, device='cuda:0')","tensor(0.1620, device='cuda:0')","tensor(1.1217, device='cuda:0')"
0,"tensor(0.3487, device='cuda:0')","tensor(0.2191, device='cuda:0')","tensor(0.2482, device='cuda:0')","tensor(0.1094, device='cuda:0')","tensor(0.0775, device='cuda:0')","tensor(1.0030, device='cuda:0')"
0,"tensor(0.4673, device='cuda:0')","tensor(0.2493, device='cuda:0')","tensor(0.3463, device='cuda:0')","tensor(0.2230, device='cuda:0')","tensor(0.0997, device='cuda:0')","tensor(1.3857, device='cuda:0')"
0,"tensor(0.2873, device='cuda:0')","tensor(0.2543, device='cuda:0')","tensor(0.2577, device='cuda:0')","tensor(0.0703, device='cuda:0')","tensor(0.0415, device='cuda:0')","tensor(0.9110, device='cuda:0')"
0,"tensor(0.1517, device='cuda:0')","tensor(0.1207, device='cuda:0')","tensor(0.2498, device='cuda:0')","tensor(0.0478, device='cuda:0')","tensor(0.0135, device='cuda:0')","tensor(0.5835, device='cuda:0')"
0,"tensor(0.1501, device='cuda:0')","tensor(0.1015, device='cuda:0')","tensor(0.2114, device='cuda:0')","tensor(0.0849, device='cuda:0')","tensor(0.0636, device='cuda:0')","tensor(0.6116, device='cuda:0')"
0,"tensor(0.3037, device='cuda:0')","tensor(0.1720, device='cuda:0')","tensor(0.2274, device='cuda:0')","tensor(0.0875, device='cuda:0')","tensor(0.0730, device='cuda:0')","tensor(0.8636, device='cuda:0')"
0,"tensor(0.2180, device='cuda:0')","tensor(0.1227, device='cuda:0')","tensor(0.2947, device='cuda:0')","tensor(0.0511, device='cuda:0')","tensor(0.0373, device='cuda:0')","tensor(0.7237, device='cuda:0')"
0,"tensor(0.4204, device='cuda:0')","tensor(0.2293, device='cuda:0')","tensor(0.4746, device='cuda:0')","tensor(0.3468, device='cuda:0')","tensor(0.1453, device='cuda:0')","tensor(1.6163, device='cuda:0')"
0,"tensor(0.3787, device='cuda:0')","tensor(0.2704, device='cuda:0')","tensor(0.3498, device='cuda:0')","tensor(0.1081, device='cuda:0')","tensor(0.0567, device='cuda:0')","tensor(1.1637, device='cuda:0')"
0,"tensor(0.3397, device='cuda:0')","tensor(0.2156, device='cuda:0')","tensor(0.2541, device='cuda:0')","tensor(0.0815, device='cuda:0')","tensor(0.0706, device='cuda:0')","tensor(0.9615, device='cuda:0')"
0,"tensor(0.3489, device='cuda:0')","tensor(0.2408, device='cuda:0')","tensor(0.3038, device='cuda:0')","tensor(0.1439, device='cuda:0')","tensor(0.1377, device='cuda:0')","tensor(1.1751, device='cuda:0')"
0,"tensor(0.3958, device='cuda:0')","tensor(0.2880, device='cuda:0')","tensor(0.2566, device='cuda:0')","tensor(0.1008, device='cuda:0')","tensor(0.1441, device='cuda:0')","tensor(1.1852, device='cuda:0')"
0,"tensor(0.2737, device='cuda:0')","tensor(0.1822, device='cuda:0')","tensor(0.3129, device='cuda:0')","tensor(0.0597, device='cuda:0')","tensor(0.0658, device='cuda:0')","tensor(0.8944, device='cuda:0')"
0,"tensor(0.3063, device='cuda:0')","tensor(0.1888, device='cuda:0')","tensor(0.2459, device='cuda:0')","tensor(0.0344, device='cuda:0')","tensor(0.0463, device='cuda:0')","tensor(0.8218, device='cuda:0')"
0,"tensor(0.3163, device='cuda:0')","tensor(0.2269, device='cuda:0')","tensor(0.2465, device='cuda:0')","tensor(0.0447, device='cuda:0')","tensor(0.0840, device='cuda:0')","tensor(0.9185, device='cuda:0')"
0,"tensor(0.1871, device='cuda:0')","tensor(0.1661, device='cuda:0')","tensor(0.2799, device='cuda:0')","tensor(0.0165, device='cuda:0')","tensor(0.0287, device='cuda:0')","tensor(0.6783, device='cuda:0')"
0,"tensor(0.0884, device='cuda:0')","tensor(0.0404, device='cuda:0')","tensor(0.2809, device='cuda:0')","tensor(0.0257, device='cuda:0')","tensor(0.0064, device='cuda:0')","tensor(0.4419, device='cuda:0')"
0,"tensor(0.3625, device='cuda:0')","tensor(0.1900, device='cuda:0')","tensor(0.2263, device='cuda:0')","tensor(0.0789, device='cuda:0')","tensor(0.1282, device='cuda:0')","tensor(0.9859, device='cuda:0')"
0,"tensor(0.1872, device='cuda:0')","tensor(0.2060, device='cuda:0')","tensor(0.2623, device='cuda:0')","tensor(0.0141, device='cuda:0')","tensor(0.0467, device='cuda:0')","tensor(0.7164, device='cuda:0')"
0,"tensor(0.3339, device='cuda:0')","tensor(0.1853, device='cuda:0')","tensor(0.4391, device='cuda:0')","tensor(0.0476, device='cuda:0')","tensor(0.0615, device='cuda:0')","tensor(1.0673, device='cuda:0')"
0,"tensor(0.3151, device='cuda:0')","tensor(0.2263, device='cuda:0')","tensor(0.2690, device='cuda:0')","tensor(0.0579, device='cuda:0')","tensor(0.1050, device='cuda:0')","tensor(0.9733, device='cuda:0')"
0,"tensor(0.2604, device='cuda:0')","tensor(0.1392, device='cuda:0')","tensor(0.2375, device='cuda:0')","tensor(0.0585, device='cuda:0')","tensor(0.0803, device='cuda:0')","tensor(0.7759, device='cuda:0')"
0,"tensor(0.3399, device='cuda:0')","tensor(0.2415, device='cuda:0')","tensor(0.2312, device='cuda:0')","tensor(0.0639, device='cuda:0')","tensor(0.0971, device='cuda:0')","tensor(0.9737, device='cuda:0')"
0,"tensor(0.2993, device='cuda:0')","tensor(0.2238, device='cuda:0')","tensor(0.2533, device='cuda:0')","tensor(0.0653, device='cuda:0')","tensor(0.0644, device='cuda:0')","tensor(0.9063, device='cuda:0')"
0,"tensor(0.2716, device='cuda:0')","tensor(0.1721, device='cuda:0')","tensor(0.2689, device='cuda:0')","tensor(0.0418, device='cuda:0')","tensor(0.0601, device='cuda:0')","tensor(0.8145, device='cuda:0')"
0,"tensor(0.2993, device='cuda:0')","tensor(0.2109, device='cuda:0')","tensor(0.2487, device='cuda:0')","tensor(0.0459, device='cuda:0')","tensor(0.0375, device='cuda:0')","tensor(0.8423, device='cuda:0')"
0,"tensor(0.2381, device='cuda:0')","tensor(0.1199, device='cuda:0')","tensor(0.2103, device='cuda:0')","tensor(0.0154, device='cuda:0')","tensor(0.0296, device='cuda:0')","tensor(0.6133, device='cuda:0')"
0,"tensor(0.2151, device='cuda:0')","tensor(0.1810, device='cuda:0')","tensor(0.2628, device='cuda:0')","tensor(0.0512, device='cuda:0')","tensor(0.0465, device='cuda:0')","tensor(0.7566, device='cuda:0')"
0,"tensor(0.1332, device='cuda:0')","tensor(0.0771, device='cuda:0')","tensor(0.2636, device='cuda:0')","tensor(0.0513, device='cuda:0')","tensor(0.0142, device='cuda:0')","tensor(0.5394, device='cuda:0')"
0,"tensor(0.2115, device='cuda:0')","tensor(0.1924, device='cuda:0')","tensor(0.2390, device='cuda:0')","tensor(0.0345, device='cuda:0')","tensor(0.0386, device='cuda:0')","tensor(0.7160, device='cuda:0')"
0,"tensor(0.4061, device='cuda:0')","tensor(0.3493, device='cuda:0')","tensor(0.3162, device='cuda:0')","tensor(0.0651, device='cuda:0')","tensor(0.1037, device='cuda:0')","tensor(1.2403, device='cuda:0')"
0,"tensor(0.3997, device='cuda:0')","tensor(0.2608, device='cuda:0')","tensor(0.2714, device='cuda:0')","tensor(0.1537, device='cuda:0')","tensor(0.0954, device='cuda:0')","tensor(1.1810, device='cuda:0')"
0,"tensor(0.3251, device='cuda:0')","tensor(0.1703, device='cuda:0')","tensor(0.2445, device='cuda:0')","tensor(0.0408, device='cuda:0')","tensor(0.1170, device='cuda:0')","tensor(0.8978, device='cuda:0')"
0,"tensor(0.4835, device='cuda:0')","tensor(0.3517, device='cuda:0')","tensor(0.3389, device='cuda:0')","tensor(0.1844, device='cuda:0')","tensor(0.1378, device='cuda:0')","tensor(1.4965, device='cuda:0')"
0,"tensor(0.2694, device='cuda:0')","tensor(0.1702, device='cuda:0')","tensor(0.2638, device='cuda:0')","tensor(0.1407, device='cuda:0')","tensor(0.0648, device='cuda:0')","tensor(0.9090, device='cuda:0')"
0,"tensor(0.4194, device='cuda:0')","tensor(0.2361, device='cuda:0')","tensor(0.3693, device='cuda:0')","tensor(0.2369, device='cuda:0')","tensor(0.0906, device='cuda:0')","tensor(1.3523, device='cuda:0')"
0,"tensor(0.2263, device='cuda:0')","tensor(0.1824, device='cuda:0')","tensor(0.3403, device='cuda:0')","tensor(0.0559, device='cuda:0')","tensor(0.0491, device='cuda:0')","tensor(0.8540, device='cuda:0')"
0,"tensor(0.4245, device='cuda:0')","tensor(0.2685, device='cuda:0')","tensor(0.2590, device='cuda:0')","tensor(0.1170, device='cuda:0')","tensor(0.0740, device='cuda:0')","tensor(1.1429, device='cuda:0')"
0,"tensor(0.2672, device='cuda:0')","tensor(0.1672, device='cuda:0')","tensor(0.3219, device='cuda:0')","tensor(0.0792, device='cuda:0')","tensor(0.0654, device='cuda:0')","tensor(0.9009, device='cuda:0')"
0,"tensor(0.2189, device='cuda:0')","tensor(0.1448, device='cuda:0')","tensor(0.2639, device='cuda:0')","tensor(0.0517, device='cuda:0')","tensor(0.0240, device='cuda:0')","tensor(0.7033, device='cuda:0')"
0,"tensor(0.3217, device='cuda:0')","tensor(0.2342, device='cuda:0')","tensor(0.2690, device='cuda:0')","tensor(0.0888, device='cuda:0')","tensor(0.1000, device='cuda:0')","tensor(1.0136, device='cuda:0')"
0,"tensor(0.3933, device='cuda:0')","tensor(0.3123, device='cuda:0')","tensor(0.3093, device='cuda:0')","tensor(0.1316, device='cuda:0')","tensor(0.1489, device='cuda:0')","tensor(1.2955, device='cuda:0')"
0,"tensor(0.4026, device='cuda:0')","tensor(0.2503, device='cuda:0')","tensor(0.2467, device='cuda:0')","tensor(0.1399, device='cuda:0')","tensor(0.1368, device='cuda:0')","tensor(1.1763, device='cuda:0')"
0,"tensor(0.3060, device='cuda:0')","tensor(0.2030, device='cuda:0')","tensor(0.3536, device='cuda:0')","tensor(0.0556, device='cuda:0')","tensor(0.0197, device='cuda:0')","tensor(0.9379, device='cuda:0')"
0,"tensor(0.1800, device='cuda:0')","tensor(0.1563, device='cuda:0')","tensor(0.2772, device='cuda:0')","tensor(0.0203, device='cuda:0')","tensor(0.0248, device='cuda:0')","tensor(0.6585, device='cuda:0')"
0,"tensor(0.1454, device='cuda:0')","tensor(0.1517, device='cuda:0')","tensor(0.2213, device='cuda:0')","tensor(0.0154, device='cuda:0')","tensor(0.0251, device='cuda:0')","tensor(0.5589, device='cuda:0')"
0,"tensor(0.2102, device='cuda:0')","tensor(0.1692, device='cuda:0')","tensor(0.2550, device='cuda:0')","tensor(0.0235, device='cuda:0')","tensor(0.0326, device='cuda:0')","tensor(0.6905, device='cuda:0')"
0,"tensor(0.2049, device='cuda:0')","tensor(0.1697, device='cuda:0')","tensor(0.2368, device='cuda:0')","tensor(0.0169, device='cuda:0')","tensor(0.0485, device='cuda:0')","tensor(0.6768, device='cuda:0')"
0,"tensor(0.4233, device='cuda:0')","tensor(0.2834, device='cuda:0')","tensor(0.2738, device='cuda:0')","tensor(0.0545, device='cuda:0')","tensor(0.0893, device='cuda:0')","tensor(1.1242, device='cuda:0')"
0,"tensor(0.3075, device='cuda:0')","tensor(0.2131, device='cuda:0')","tensor(0.2933, device='cuda:0')","tensor(0.0579, device='cuda:0')","tensor(0.0843, device='cuda:0')","tensor(0.9562, device='cuda:0')"
0,"tensor(0.1757, device='cuda:0')","tensor(0.0646, device='cuda:0')","tensor(0.2474, device='cuda:0')","tensor(0.0311, device='cuda:0')","tensor(0.0215, device='cuda:0')","tensor(0.5402, device='cuda:0')"
0,"tensor(0.4475, device='cuda:0')","tensor(0.2160, device='cuda:0')","tensor(0.2414, device='cuda:0')","tensor(0.1118, device='cuda:0')","tensor(0.1132, device='cuda:0')","tensor(1.1298, device='cuda:0')"
0,"tensor(0.3142, device='cuda:0')","tensor(0.2275, device='cuda:0')","tensor(0.2900, device='cuda:0')","tensor(0.0458, device='cuda:0')","tensor(0.0658, device='cuda:0')","tensor(0.9434, device='cuda:0')"
0,"tensor(0.3305, device='cuda:0')","tensor(0.2567, device='cuda:0')","tensor(0.2893, device='cuda:0')","tensor(0.0937, device='cuda:0')","tensor(0.0602, device='cuda:0')","tensor(1.0304, device='cuda:0')"
0,"tensor(0.1876, device='cuda:0')","tensor(0.1395, device='cuda:0')","tensor(0.3046, device='cuda:0')","tensor(0.2391, device='cuda:0')","tensor(0.0395, device='cuda:0')","tensor(0.9102, device='cuda:0')"
0,"tensor(0.2123, device='cuda:0')","tensor(0.2108, device='cuda:0')","tensor(0.2714, device='cuda:0')","tensor(0.0462, device='cuda:0')","tensor(0.0308, device='cuda:0')","tensor(0.7715, device='cuda:0')"
0,"tensor(0.4998, device='cuda:0')","tensor(0.2226, device='cuda:0')","tensor(0.3223, device='cuda:0')","tensor(0.0371, device='cuda:0')","tensor(0.0474, device='cuda:0')","tensor(1.1293, device='cuda:0')"
0,"tensor(0.5152, device='cuda:0')","tensor(0.2747, device='cuda:0')","tensor(0.2527, device='cuda:0')","tensor(0.1271, device='cuda:0')","tensor(0.1166, device='cuda:0')","tensor(1.2862, device='cuda:0')"
0,"tensor(0.3242, device='cuda:0')","tensor(0.1923, device='cuda:0')","tensor(0.2199, device='cuda:0')","tensor(0.1720, device='cuda:0')","tensor(0.1256, device='cuda:0')","tensor(1.0339, device='cuda:0')"
0,"tensor(0.3136, device='cuda:0')","tensor(0.2145, device='cuda:0')","tensor(0.2308, device='cuda:0')","tensor(0.0849, device='cuda:0')","tensor(0.0992, device='cuda:0')","tensor(0.9431, device='cuda:0')"
0,"tensor(0.2662, device='cuda:0')","tensor(0.1960, device='cuda:0')","tensor(0.2447, device='cuda:0')","tensor(0.0452, device='cuda:0')","tensor(0.0411, device='cuda:0')","tensor(0.7933, device='cuda:0')"
0,"tensor(0.3951, device='cuda:0')","tensor(0.2527, device='cuda:0')","tensor(0.2893, device='cuda:0')","tensor(0.0673, device='cuda:0')","tensor(0.0580, device='cuda:0')","tensor(1.0624, device='cuda:0')"
0,"tensor(0.2135, device='cuda:0')","tensor(0.0901, device='cuda:0')","tensor(0.2682, device='cuda:0')","tensor(0.1639, device='cuda:0')","tensor(0.0404, device='cuda:0')","tensor(0.7761, device='cuda:0')"
0,"tensor(0.4084, device='cuda:0')","tensor(0.3084, device='cuda:0')","tensor(0.2700, device='cuda:0')","tensor(0.1219, device='cuda:0')","tensor(0.1748, device='cuda:0')","tensor(1.2835, device='cuda:0')"
0,"tensor(0.2741, device='cuda:0')","tensor(0.2040, device='cuda:0')","tensor(0.2075, device='cuda:0')","tensor(0.0376, device='cuda:0')","tensor(0.0835, device='cuda:0')","tensor(0.8067, device='cuda:0')"
0,"tensor(0.2231, device='cuda:0')","tensor(0.1291, device='cuda:0')","tensor(0.2235, device='cuda:0')","tensor(0.0270, device='cuda:0')","tensor(0.0459, device='cuda:0')","tensor(0.6485, device='cuda:0')"
0,"tensor(0.3504, device='cuda:0')","tensor(0.2660, device='cuda:0')","tensor(0.2655, device='cuda:0')","tensor(0.0545, device='cuda:0')","tensor(0.0414, device='cuda:0')","tensor(0.9778, device='cuda:0')"
0,"tensor(0.2616, device='cuda:0')","tensor(0.1743, device='cuda:0')","tensor(0.2728, device='cuda:0')","tensor(0.0412, device='cuda:0')","tensor(0.0496, device='cuda:0')","tensor(0.7995, device='cuda:0')"
0,"tensor(0.1036, device='cuda:0')","tensor(0.0528, device='cuda:0')","tensor(0.2145, device='cuda:0')","tensor(0.0128, device='cuda:0')","tensor(0.0171, device='cuda:0')","tensor(0.4007, device='cuda:0')"
0,"tensor(0.3431, device='cuda:0')","tensor(0.2188, device='cuda:0')","tensor(0.2634, device='cuda:0')","tensor(0.0239, device='cuda:0')","tensor(0.0413, device='cuda:0')","tensor(0.8905, device='cuda:0')"
0,"tensor(0.5565, device='cuda:0')","tensor(0.3450, device='cuda:0')","tensor(0.3569, device='cuda:0')","tensor(0.2104, device='cuda:0')","tensor(0.1418, device='cuda:0')","tensor(1.6105, device='cuda:0')"
0,"tensor(0.2832, device='cuda:0')","tensor(0.2048, device='cuda:0')","tensor(0.2127, device='cuda:0')","tensor(0.0435, device='cuda:0')","tensor(0.0398, device='cuda:0')","tensor(0.7839, device='cuda:0')"
0,"tensor(0.3582, device='cuda:0')","tensor(0.2430, device='cuda:0')","tensor(0.3505, device='cuda:0')","tensor(0.0637, device='cuda:0')","tensor(0.0500, device='cuda:0')","tensor(1.0653, device='cuda:0')"
0,"tensor(0.5730, device='cuda:0')","tensor(0.3591, device='cuda:0')","tensor(0.3458, device='cuda:0')","tensor(0.1728, device='cuda:0')","tensor(0.1147, device='cuda:0')","tensor(1.5653, device='cuda:0')"
0,"tensor(0.2634, device='cuda:0')","tensor(0.1257, device='cuda:0')","tensor(0.2740, device='cuda:0')","tensor(0.1211, device='cuda:0')","tensor(0.0430, device='cuda:0')","tensor(0.8272, device='cuda:0')"
0,"tensor(0.2631, device='cuda:0')","tensor(0.1078, device='cuda:0')","tensor(0.2268, device='cuda:0')","tensor(0.0436, device='cuda:0')","tensor(0.0563, device='cuda:0')","tensor(0.6975, device='cuda:0')"
0,"tensor(0.4337, device='cuda:0')","tensor(0.2794, device='cuda:0')","tensor(0.3470, device='cuda:0')","tensor(0.1088, device='cuda:0')","tensor(0.1016, device='cuda:0')","tensor(1.2706, device='cuda:0')"
